timestamp,accWrtEarthX,accWrtEarthY,accWrtEarthZ,lat,long,speed,accLiX,accLiY,accLiZ,accX,accY,accZ,magX,magY,magZ,anomalyStatus,
2022-04-15 10:24:22.788,-0.007998059,-0.0050328407,-0.026195183,40.4449988,-86.9445007,0.7444201,-0.019219398,-0.018677711,-0.007565975,-2.3162522,9.382257,1.7407784,48.937504,-53.8875,4.5750003,0,
2022-04-15 10:24:22.989,0.045232408,-0.052481357,0.04591609,40.4449988,-86.9445007,0.7444201,0.037373304,0.051840782,-0.053144336,-2.5136602,9.340384,1.7706888,48.393753,-53.906254,4.51875,0,
2022-04-15 10:24:23.188,-0.0046385187,-0.029080033,-0.057951465,40.4449988,-86.9445007,0.7444201,-0.053503036,-0.019745827,-0.031193972,-1.4476577,9.913465,0.5419743,48.6375,-54.318752,4.8375,0,
2022-04-15 10:24:23.389,0.042140678,-0.14382292,0.03438248,40.4449988,-86.9445007,0.7444201,0.058659792,0.033229828,-0.13819492,-3.103491,9.089137,2.210968,48.281254,-54.54375,4.8,0,
2022-04-15 10:24:23.589,-0.009558137,0.020773724,-0.0015541106,40.4449988,-86.9445007,0.7444201,-0.0032389164,-0.0059480667,0.021896362,-2.5256243,9.223135,1.7778672,48.037502,-54.956253,4.9875,0,
2022-04-15 10:24:23.788,0.04375147,-4.4799037E-4,-0.12360525,40.4449989,-86.9444932,0.6167428,-0.1273675,-0.010052681,-0.029480815,-2.5184457,9.436096,1.4285151,48.54375,-54.843754,5.0062504,0,
2022-04-15 10:24:23.989,0.021676533,-0.06422705,0.05577378,40.4449988,-86.9444927,0.6161633,0.05745983,0.029369354,-0.05951059,-2.4789643,9.363115,1.3160524,48.093754,-54.862503,5.0625,0,
2022-04-15 10:24:24.188,0.038890578,-0.08721465,0.009087959,40.4449988,-86.9444927,0.6161633,0.014156103,0.023975372,-0.09179461,-2.4047868,9.424132,1.4321043,47.60625,-55.0875,5.08125,0,
2022-04-15 10:24:24.388,0.06154983,-0.10152462,-0.039986633,40.4449988,-86.9444927,0.6161633,-0.032058716,0.01859951,-0.119669795,-2.6225336,9.363115,1.7670995,47.662502,-54.675003,5.8125,0,
2022-04-15 10:24:24.588,-0.034260124,0.10637085,-0.06677129,40.4449988,-86.9444927,0.6161633,-0.07181764,-0.047412872,0.0976789,-2.5459633,9.281759,1.7754744,47.643753,-55.050003,6.43125,0,
2022-04-15 10:24:24.788,-0.036177248,0.11394118,-0.05844112,40.4449993,-86.944489,0.37255463,-0.066284895,-0.04455185,0.10643399,-2.5722845,9.247063,1.82692,47.68125,-54.6375,6.5437503,0,
2022-04-15 10:24:24.989,-0.022644931,0.08298695,-0.042874765,40.4449993,-86.944489,0.37255463,-0.050184727,-0.029301643,0.07655573,-2.501696,9.153743,1.7946169,46.65,-54.54375,5.9437504,0,
2022-04-15 10:24:25.188,-0.017586578,0.04951512,-0.016061876,40.4449993,-86.944489,0.37255463,-0.019748926,-0.01570034,0.04881084,-2.7158537,9.223135,1.7228323,46.59375,-54.693752,6.7500005,0,
2022-04-15 10:24:25.389,0.0017415732,0.021365486,-0.033599697,40.4449993,-86.944489,0.37255463,-0.035134554,-0.013007164,0.013595343,-2.7026932,9.29492,1.7874385,47.23125,-54.24375,7.2000003,0,
2022-04-15 10:24:25.588,0.0097644385,-0.010198731,-0.02485168,40.4449993,-86.944489,0.37255463,-0.023236036,-0.004553795,-0.016009808,-2.4885356,9.48156,1.5218352,46.5,-54.656254,6.6375003,0,
2022-04-15 10:24:25.788,0.03663437,-0.066073895,0.0055489186,40.4449991,-86.9444874,0.3648614,0.0059638023,0.02313137,-0.071888804,-2.62373,9.4839525,1.4297116,46.987503,-54.393753,6.9375005,0,
